,ID,Actual_pd_train,Predict_pd_train,Predict_Probability_train
25203,25204,0,0,0.3696025
90910,90911,0,0,0.049111743
146503,146504,0,0,0.24499612
46117,46118,0,0,0.07679647
49855,49856,1,0,0.19774523
93008,93009,0,0,0.06097248
84272,84273,0,0,0.05791594
101101,101102,0,0,0.0809804
49182,49183,0,0,0.05435545
31366,31367,0,0,0.07867631
58739,58740,0,0,0.068055205
81277,81278,0,0,0.08949184
53892,53893,0,0,0.050838627
143474,143475,0,0,0.049955454
18736,18737,0,0,0.06863965
61548,61549,0,0,0.06874816
93465,93466,0,0,0.13154255
49467,49468,0,0,0.06208142
149350,149351,1,1,0.5806575
31263,31264,0,0,0.04985591
58400,58401,0,0,0.056059014
112008,112009,0,0,0.07237506
59468,59469,0,0,0.068113625
58017,58018,0,0,0.0658148
20591,20592,0,0,0.13086641
135060,135061,0,0,0.06062108
23352,23353,0,0,0.059272658
20423,20424,0,0,0.07020344
43593,43594,0,0,0.12845317
28518,28519,0,0,0.05689877
111823,111824,0,0,0.24128576
131552,131553,0,0,0.0680375
8653,8654,0,0,0.05479468
20906,20907,0,0,0.08044448
50867,50868,0,0,0.16721742
58522,58523,0,0,0.088061504
136996,136997,0,0,0.09050298
124009,124010,0,0,0.0487712
50995,50996,0,0,0.074145235
145617,145618,0,0,0.094013594
128030,128031,0,0,0.16277069
134727,134728,0,0,0.21935126
87059,87060,0,0,0.057974573
73355,73356,0,0,0.09397972
14535,14536,0,0,0.06257404
123027,123028,0,0,0.063657485
117243,117244,0,0,0.13533466
108127,108128,0,0,0.07133837
63944,63945,0,0,0.06246826
45181,45182,0,0,0.059406422
103987,103988,0,0,0.049947493
43914,43915,0,0,0.07849151
77274,77275,0,0,0.054920666
35291,35292,0,0,0.13161324
108310,108311,0,0,0.12391522
75099,75100,0,0,0.11029963
91042,91043,0,0,0.049213856
90707,90708,0,0,0.21332912
1756,1757,0,0,0.050915055
22796,22797,0,0,0.058055628
78705,78706,1,0,0.19979393
60856,60857,0,0,0.093083
50788,50789,0,0,0.21853906
140080,140081,1,0,0.42767417
145260,145261,0,0,0.061294634
25539,25540,0,0,0.13288358
9050,9051,0,0,0.06023499
90864,90865,0,0,0.049604073
101144,101145,0,0,0.05585616
21292,21293,0,0,0.06857738
52670,52671,0,0,0.048972268
107683,107684,0,0,0.061037805
2032,2033,1,1,0.5855383
2796,2797,0,0,0.06273296
74586,74587,0,0,0.0993063
35727,35728,0,0,0.060177736
98347,98348,0,0,0.054072425
22363,22364,0,0,0.056101266
117874,117875,0,0,0.060516037
17554,17555,0,0,0.05898287
135429,135430,0,0,0.057404086
93479,93480,0,0,0.2871747
117907,117908,0,0,0.39815375
74516,74517,0,0,0.09198253
12554,12555,0,0,0.14944518
31838,31839,0,0,0.12795219
64030,64031,0,0,0.116492525
95539,95540,0,0,0.10595086
104203,104204,0,0,0.20837851
50384,50385,0,0,0.054486595
55719,55720,0,0,0.08812011
25616,25617,1,0,0.2079696
82335,82336,0,0,0.06728135
81524,81525,0,0,0.060724128
76668,76669,0,0,0.056098085
143809,143810,0,0,0.07251726
124968,124969,0,0,0.060106434
122977,122978,0,0,0.12843591
16456,16457,0,0,0.07653021
112591,112592,1,0,0.0805138
118866,118867,0,0,0.24105342
51401,51402,0,0,0.16913526
146651,146652,0,0,0.04983686
56449,56450,0,0,0.17349966
64525,64526,0,0,0.21176183
69412,69413,0,0,0.05491145
118377,118378,0,0,0.08506401
21638,21639,0,0,0.114130475
32477,32478,0,0,0.06390398
4955,4956,0,0,0.07265783
30482,30483,0,0,0.058578715
129171,129172,0,0,0.07111345
19384,19385,0,0,0.05087205
54266,54267,0,0,0.054741263
33806,33807,0,0,0.06583165
136505,136506,0,0,0.10486775
134765,134766,0,0,0.06962928
17655,17656,0,0,0.07198845
19146,19147,0,0,0.052499697
53032,53033,0,0,0.04925446
65504,65505,0,0,0.053858392
58669,58670,0,0,0.08772198
7767,7768,0,0,0.10474433
112583,112584,0,0,0.063309155
83560,83561,0,0,0.06088074
48070,48071,0,0,0.15192312
133686,133687,0,0,0.066235155
50469,50470,0,0,0.0560695
34468,34469,0,0,0.061952036
101437,101438,0,0,0.04812613
90912,90913,0,0,0.048534423
20009,20010,0,0,0.051866766
53995,53996,0,0,0.10331633
146659,146660,0,0,0.05327137
90442,90443,0,0,0.059568293
71160,71161,0,0,0.06599692
121267,121268,0,0,0.049506094
27974,27975,0,0,0.100057304
139333,139334,0,0,0.12894279
17957,17958,0,0,0.058780946
101165,101166,0,0,0.0935807
84453,84454,0,0,0.35288426
10579,10580,0,0,0.050232083
136621,136622,0,0,0.052268602
13832,13833,0,0,0.059731904
93855,93856,0,0,0.06926374
131088,131089,0,0,0.05073302
47867,47868,0,0,0.13881616
92164,92165,0,0,0.09805742
56001,56002,0,0,0.05728528
49052,49053,0,0,0.11765622
3966,3967,0,0,0.05774744
36146,36147,0,0,0.06320883
29357,29358,1,0,0.49939948
113031,113032,0,0,0.10041317
66846,66847,0,0,0.060321536
89228,89229,0,0,0.061232768
145753,145754,0,0,0.06526412
83100,83101,0,0,0.058435846
105407,105408,0,0,0.064019956
129780,129781,0,0,0.057603437
105299,105300,0,0,0.04870205
82904,82905,0,0,0.06041166
89579,89580,0,0,0.10764979
13544,13545,0,0,0.05085915
117406,117407,0,0,0.14701991
33199,33200,0,0,0.09086177
55476,55477,0,0,0.06385357
69103,69104,0,0,0.07599007
16981,16982,0,0,0.28658196
69045,69046,1,0,0.076855436
71096,71097,0,0,0.07280442
30066,30067,1,0,0.095413506
119470,119471,1,0,0.09136057
88508,88509,0,0,0.0799047
73960,73961,0,0,0.053634763
143237,143238,0,0,0.060642682
45460,45461,0,0,0.23251213
23034,23035,0,0,0.08103402
93398,93399,0,0,0.05498887
110915,110916,0,0,0.05378763
30003,30004,0,0,0.1601388
137004,137005,0,0,0.06296878
94135,94136,0,0,0.053601455
66265,66266,0,0,0.077276856
29911,29912,0,0,0.09003375
134781,134782,1,1,0.529545
135217,135218,0,0,0.0666409
141645,141646,0,0,0.13505381
35394,35395,1,1,0.5396208
132016,132017,0,0,0.05740567
28986,28987,1,1,0.54696095
26292,26293,1,0,0.07281611
124644,124645,0,0,0.060201377
24885,24886,0,0,0.058685284
117125,117126,0,0,0.11386926
90111,90112,0,0,0.12939492
53398,53399,0,0,0.057016265
118553,118554,0,0,0.123396896
93854,93855,0,0,0.15133908
148782,148783,1,0,0.14404774
113097,113098,0,0,0.07155166
40937,40938,0,0,0.062487315
61363,61364,0,0,0.13512416
110718,110719,0,0,0.06733286
132470,132471,0,0,0.11471233
102196,102197,0,0,0.05515239
90141,90142,0,0,0.08884843
132105,132106,0,0,0.06068715
104221,104222,0,0,0.11206267
115217,115218,0,0,0.12135007
108729,108730,0,0,0.05843276
102459,102460,0,0,0.10379894
136871,136872,1,0,0.3293582
8100,8101,0,0,0.071159914
60241,60242,0,0,0.06849221
52928,52929,0,0,0.048925795
54786,54787,0,0,0.07687628
145816,145817,0,0,0.05101688
32538,32539,0,0,0.051631887
130329,130330,0,0,0.048871133
127718,127719,0,0,0.10148367
94994,94995,0,0,0.054606058
126401,126402,0,0,0.059000432
63662,63663,0,0,0.054153513
114935,114936,0,0,0.053559028
81727,81728,0,0,0.0488006
100385,100386,0,0,0.06802362
146583,146584,0,0,0.06486667
124521,124522,0,0,0.13686325
96907,96908,0,0,0.059803464
28068,28069,0,0,0.0739173
756,757,0,0,0.061140265
33272,33273,0,0,0.049859174
78637,78638,0,0,0.06172778
125562,125563,0,0,0.09833909
31957,31958,0,0,0.097363174
143029,143030,0,0,0.083967976
32943,32944,0,0,0.058145083
26395,26396,0,0,0.055109497
115215,115216,0,0,0.124030404
105064,105065,0,0,0.11627063
32829,32830,0,0,0.098012
121596,121597,0,0,0.05461091
146758,146759,0,0,0.051283266
5722,5723,0,0,0.081233844
64441,64442,1,0,0.07146981
107926,107927,0,0,0.07363033
17130,17131,0,0,0.4196987
116401,116402,0,0,0.09600157
114514,114515,0,0,0.053343073
80790,80791,0,0,0.07022627
3340,3341,1,0,0.25917748
122874,122875,0,0,0.060430765
125982,125983,0,0,0.12744178
123193,123194,0,0,0.257154
7464,7465,0,0,0.051366787
124275,124276,0,0,0.055975024
89533,89534,0,0,0.059461124
107257,107258,0,0,0.06016921
86033,86034,0,0,0.0666545
118643,118644,0,0,0.049583077
104185,104186,0,0,0.070793964
29693,29694,0,0,0.048853036
105035,105036,1,0,0.30770266
65953,65954,0,0,0.06517652
31288,31289,0,0,0.06766623
4814,4815,0,0,0.04975451
72949,72950,0,0,0.06254807
82799,82800,0,0,0.058966976
80779,80780,0,0,0.058217004
19449,19450,0,0,0.08788628
48314,48315,0,0,0.15462172
10239,10240,0,0,0.1099732
114049,114050,0,0,0.080773026
9048,9049,0,0,0.074894175
53424,53425,0,0,0.05903153
38571,38572,0,0,0.06236652
61007,61008,0,0,0.05195181
75452,75453,0,0,0.12411052
15609,15610,0,0,0.07261984
91150,91151,0,0,0.17453343
118783,118784,0,0,0.060529567
136430,136431,0,0,0.06619344
131933,131934,0,0,0.19114327
30592,30593,0,0,0.06316505
18192,18193,0,0,0.38479638
110721,110722,0,0,0.07244169
6600,6601,0,0,0.05578466
132126,132127,0,0,0.055072647
97662,97663,0,0,0.2204929
39464,39465,0,0,0.05550038
31135,31136,0,0,0.066260025
79270,79271,0,0,0.07489673
18691,18692,0,0,0.053983226
135265,135266,0,0,0.047742635
113572,113573,0,0,0.070519626
83998,83999,0,0,0.07058847
79909,79910,0,0,0.06985854
104542,104543,0,0,0.085358724
91910,91911,0,0,0.0514371
74884,74885,0,0,0.07897751
79586,79587,0,0,0.066525884
72576,72577,0,0,0.06614351
113578,113579,0,0,0.3345125
53956,53957,0,0,0.059811372
30932,30933,0,0,0.055566
121838,121839,0,0,0.10381923
85446,85447,0,0,0.06665905
57481,57482,0,0,0.08310301
137377,137378,0,0,0.05539388
105086,105087,0,0,0.06837215
67297,67298,0,0,0.05554405
80362,80363,0,0,0.050133888
139511,139512,0,0,0.058805913
51508,51509,0,0,0.05882052
96221,96222,0,0,0.06504719
132218,132219,0,0,0.056050498
40467,40468,0,0,0.06496501
73647,73648,0,0,0.057964027
132527,132528,0,0,0.059215005
41128,41129,0,0,0.05844264
15594,15595,0,0,0.05080513
29266,29267,0,0,0.073976845
40799,40800,0,0,0.048098203
102030,102031,0,0,0.2563269
103000,103001,0,0,0.0489594
80781,80782,0,0,0.07065112
50291,50292,0,0,0.075586304
101857,101858,0,0,0.059242077
70981,70982,0,0,0.09700181
105996,105997,0,0,0.110696085
140052,140053,0,0,0.094377436
122051,122052,0,0,0.08804744
125601,125602,1,0,0.09263304
19730,19731,0,0,0.06080419
130527,130528,0,0,0.08109432
45644,45645,0,0,0.076576345
148455,148456,0,0,0.05393188
733,734,0,0,0.07865062
98021,98022,0,0,0.053179298
72764,72765,0,0,0.15480608
21477,21478,0,0,0.11439869
92305,92306,1,0,0.08336417
109096,109097,0,0,0.063714966
46990,46991,0,0,0.06707481
114170,114171,0,0,0.20086856
23803,23804,0,0,0.099620625
112977,112978,0,0,0.103323415
126747,126748,0,0,0.060674187
111256,111257,0,0,0.07553145
60640,60641,1,1,0.6543846
59011,59012,0,0,0.083339706
116334,116335,0,0,0.06618262
55584,55585,0,0,0.09276209
42956,42957,0,0,0.061165005
107039,107040,0,0,0.05494219
120093,120094,0,0,0.067547575
133159,133160,0,0,0.057401616
113384,113385,0,0,0.08682054
22908,22909,0,0,0.110495314
134487,134488,0,0,0.06253743
70760,70761,0,0,0.048520036
31729,31730,0,0,0.2877394
108873,108874,0,0,0.113647506
35693,35694,0,0,0.058203593
133248,133249,0,0,0.1335015
141825,141826,0,0,0.18373172
58787,58788,0,0,0.060832098
95357,95358,1,0,0.25838313
118176,118177,0,0,0.07200555
91675,91676,0,0,0.10240269
35497,35498,0,0,0.06924796
145226,145227,0,0,0.37988526
116737,116738,0,0,0.05832122
93703,93704,0,0,0.0667718
113650,113651,0,0,0.0908042
69435,69436,0,0,0.055130284
96766,96767,0,0,0.052625135
68010,68011,0,0,0.066613205
28126,28127,0,0,0.061103262
89030,89031,0,0,0.052317344
147018,147019,0,0,0.067812264
135333,135334,0,0,0.08654007
115233,115234,0,0,0.05371133
134054,134055,0,0,0.060220037
80966,80967,0,0,0.060103618
25425,25426,0,0,0.07415456
12664,12665,1,0,0.28042468
132160,132161,0,0,0.10814903
142288,142289,0,0,0.060483538
76672,76673,0,0,0.088499196
101799,101800,0,0,0.06861441
111839,111840,0,0,0.07034704
145106,145107,0,0,0.06957969
103327,103328,0,0,0.06873582
79267,79268,0,0,0.4230514
65700,65701,0,0,0.09444844
96890,96891,0,0,0.10266092
113795,113796,0,0,0.15460066
80189,80190,0,0,0.058397222
7234,7235,0,0,0.10130561
68419,68420,0,0,0.10361542
101859,101860,0,0,0.056233864
117744,117745,0,0,0.06358413
21622,21623,0,0,0.05837439
92582,92583,0,0,0.05980233
668,669,0,0,0.078020655
133957,133958,0,0,0.05868648
22074,22075,0,0,0.076541804
88255,88256,0,0,0.079396166
33951,33952,0,0,0.070298724
119432,119433,0,0,0.06716251
342,343,0,0,0.059304297
62835,62836,0,0,0.049054947
139711,139712,0,0,0.061497685
16301,16302,0,0,0.07511705
6084,6085,1,0,0.09157258
11658,11659,0,0,0.07974272
86865,86866,0,0,0.10592776
25084,25085,0,0,0.07435753
61078,61079,0,0,0.08031148
74088,74089,0,0,0.05941406
56923,56924,0,0,0.07312485
145514,145515,0,0,0.07067273
131913,131914,0,0,0.051430523
101125,101126,0,0,0.124805935
100591,100592,0,0,0.102391474
79659,79660,0,0,0.047697876
87304,87305,0,0,0.048605397
15306,15307,0,0,0.11204775
45334,45335,0,0,0.10553259
19,20,0,0,0.09359407
110033,110034,0,0,0.09009049
48055,48056,0,0,0.17559779
75086,75087,0,0,0.049659446
60794,60795,0,0,0.059937686
61999,62000,0,0,0.054613087
18521,18522,0,0,0.053492017
96384,96385,0,0,0.08343335
69590,69591,0,0,0.06746455
109791,109792,0,0,0.052423462
134399,134400,0,0,0.43108636
141406,141407,0,0,0.0711694
80635,80636,0,0,0.064747356
82162,82163,0,0,0.070587605
27018,27019,0,0,0.16548613
4316,4317,0,0,0.07401043
104614,104615,0,0,0.099001
145269,145270,0,0,0.052710783
44561,44562,1,0,0.18295397
97082,97083,0,0,0.064409636
3261,3262,0,0,0.05820299
69246,69247,0,0,0.08109551
111645,111646,0,0,0.11592411
101058,101059,1,0,0.12264179
73906,73907,0,0,0.05438208
45190,45191,1,0,0.48492393
50045,50046,0,0,0.06044223
72496,72497,0,0,0.052901667
35944,35945,0,0,0.08741305
72875,72876,0,0,0.055217024
41387,41388,0,0,0.07479375
147026,147027,0,0,0.0658959
119718,119719,0,0,0.053881362
69389,69390,0,0,0.050315537
144713,144714,0,0,0.055593345
43807,43808,0,0,0.14268501
109975,109976,0,0,0.05024231
35104,35105,0,0,0.07270263
61863,61864,0,0,0.09024027
78373,78374,0,0,0.32520747
132798,132799,0,0,0.06814881
83692,83693,1,0,0.376499
147236,147237,0,0,0.06019749
137453,137454,1,0,0.13897425
3000,3001,0,0,0.11323368
126511,126512,0,0,0.07937686
60335,60336,0,0,0.04866996
45778,45779,0,0,0.065250926
145477,145478,0,0,0.07508315
16499,16500,0,0,0.049209677
135849,135850,1,0,0.32247052
132279,132280,0,0,0.058790036
10955,10956,0,0,0.08120452
119491,119492,0,0,0.13990514
62765,62766,0,0,0.04984458
72533,72534,0,0,0.055314865
38098,38099,0,0,0.1296815
69765,69766,0,0,0.063744545
38491,38492,0,0,0.051778067
70031,70032,0,0,0.05421089
127704,127705,0,0,0.2847164
82424,82425,0,0,0.071516246
41627,41628,0,0,0.06200124
98387,98388,0,0,0.071837135
23059,23060,0,0,0.06842002
44902,44903,0,0,0.06976976
52624,52625,0,0,0.3892179
65262,65263,1,0,0.39507207
40509,40510,0,0,0.06698233
41187,41188,0,0,0.05415405
82250,82251,0,0,0.071306214
5844,5845,0,0,0.06439521
80201,80202,1,0,0.22358014
22823,22824,0,0,0.07150176
141469,141470,1,1,0.5064228
54488,54489,0,0,0.07454191
62083,62084,0,0,0.056573134
27173,27174,0,0,0.1818408
71938,71939,0,0,0.10236515
149680,149681,0,0,0.3720246
26941,26942,1,0,0.07101465
86144,86145,0,0,0.06674133
67216,67217,0,0,0.06821121
90791,90792,0,0,0.06913677
131130,131131,0,0,0.050605148
53791,53792,0,0,0.06127409
113519,113520,0,0,0.05930398
91900,91901,0,0,0.06438196
91411,91412,0,0,0.103935234
118744,118745,0,0,0.072936185
97771,97772,0,0,0.15693887
69264,69265,0,0,0.07407029
91324,91325,0,0,0.101455
834,835,0,0,0.051125757
147514,147515,0,0,0.2830742
81265,81266,0,0,0.16254188
103116,103117,0,0,0.060331948
106756,106757,0,0,0.06605075
55777,55778,0,0,0.05622278
41535,41536,0,0,0.08022484
129096,129097,0,0,0.063370995
18340,18341,0,0,0.08434607
8251,8252,1,0,0.19461793
26248,26249,0,0,0.05022534
10560,10561,0,0,0.06156326
18456,18457,0,0,0.051942058
149658,149659,0,0,0.04816219
141092,141093,0,0,0.05869823
74638,74639,0,0,0.07009854
104579,104580,0,0,0.05833341
147227,147228,0,0,0.0562305
128206,128207,1,0,0.21562621
71519,71520,0,0,0.06179618
74291,74292,0,0,0.20715736
120451,120452,0,0,0.07428361
88001,88002,0,0,0.06366389
66708,66709,0,0,0.08549978
129381,129382,0,0,0.05485455
88821,88822,0,0,0.059862927
141426,141427,1,1,0.53808826
103092,103093,0,0,0.16595107
142765,142766,1,0,0.07663003
104956,104957,0,0,0.07090552
132439,132440,1,0,0.22821504
16941,16942,0,0,0.4097283
110979,110980,0,0,0.08538423
53028,53029,0,0,0.10328951
15146,15147,0,0,0.049513265
12358,12359,0,0,0.08181581
3942,3943,0,0,0.08836342
63865,63866,1,0,0.07659514
27011,27012,0,0,0.067559145
19062,19063,0,0,0.059859004
100305,100306,0,0,0.066849396
30625,30626,0,0,0.11732881
101057,101058,0,0,0.06626498
14484,14485,0,0,0.06334764
140200,140201,0,0,0.052840304
127309,127310,0,0,0.074294016
37881,37882,0,0,0.064296015
43781,43782,0,0,0.04916794
64606,64607,1,0,0.17248808
120179,120180,0,0,0.11300812
133548,133549,0,0,0.061288886
99067,99068,0,0,0.051324386
117328,117329,0,0,0.07817211
141983,141984,0,0,0.15884735
58207,58208,0,0,0.12930122
96125,96126,0,0,0.08503412
136540,136541,0,0,0.0641744
108338,108339,0,0,0.07808759
17357,17358,0,0,0.1043585
146303,146304,0,0,0.13025199
149693,149694,0,0,0.063898444
107797,107798,0,0,0.09375631
138647,138648,0,0,0.06863395
129823,129824,0,0,0.052667014
1038,1039,0,0,0.12043198
134861,134862,0,0,0.07897569
104773,104774,0,0,0.12446205
30085,30086,0,0,0.06066661
18706,18707,0,0,0.052999638
99390,99391,1,0,0.39055315
111738,111739,1,1,0.5002301
87480,87481,0,0,0.10445584
28954,28955,0,0,0.14128384
115409,115410,0,0,0.07078395
149422,149423,0,0,0.07377083
108626,108627,0,0,0.053321946
34901,34902,0,0,0.07874108
76253,76254,1,0,0.41057616
434,435,0,0,0.060585763
140918,140919,0,0,0.05973383
85387,85388,0,0,0.085772246
56878,56879,0,0,0.06997454
139876,139877,0,0,0.13710555
20504,20505,0,0,0.09124888
113485,113486,0,0,0.06619643
149961,149962,1,0,0.40321696
26220,26221,1,1,0.64391136
95929,95930,0,0,0.10741366
13436,13437,0,0,0.096343435
41909,41910,0,0,0.050332148
80037,80038,1,0,0.086391136
98953,98954,0,0,0.26083437
39956,39957,0,0,0.07926625
141630,141631,0,0,0.07544449
27657,27658,0,0,0.057562053
60400,60401,0,0,0.12570712
103330,103331,0,0,0.1509994
123740,123741,0,0,0.055032447
7896,7897,0,0,0.06863407
70984,70985,0,0,0.25935593
44737,44738,0,0,0.0558867
1359,1360,0,0,0.07860994
37164,37165,0,0,0.07323181
130693,130694,0,0,0.16927347
125885,125886,0,0,0.062201943
47771,47772,1,0,0.2642545
21035,21036,0,0,0.097084105
98380,98381,0,0,0.06273878
60479,60480,0,0,0.051435735
138053,138054,0,0,0.068877645
39227,39228,0,0,0.05024941
17204,17205,1,0,0.22247541
70817,70818,0,0,0.055399172
98789,98790,0,0,0.099873036
88594,88595,0,0,0.06443215
47420,47421,0,0,0.108007245
54466,54467,0,0,0.05459161
90106,90107,0,0,0.05582074
22095,22096,1,0,0.100569285
65188,65189,0,0,0.077704705
57394,57395,0,0,0.049678322
72568,72569,0,0,0.31461206
10726,10727,0,0,0.056625087
51793,51794,0,0,0.12032248
74339,74340,0,0,0.04943673
82393,82394,0,0,0.13840151
134215,134216,0,0,0.05507169
117167,117168,0,0,0.06153514
125856,125857,0,0,0.056376774
114770,114771,0,0,0.07094582
133700,133701,0,0,0.06679797
101928,101929,0,0,0.12634239
29239,29240,0,0,0.06632112
12356,12357,0,0,0.054403268
43655,43656,0,0,0.049600102
66144,66145,0,0,0.0679392
53663,53664,0,0,0.2991535
64403,64404,0,0,0.048801757
140582,140583,1,0,0.09075518
132504,132505,0,0,0.091490544
2095,2096,0,0,0.06156407
124681,124682,0,0,0.12790212
18636,18637,0,0,0.08598524
142388,142389,0,0,0.055463456
96292,96293,0,0,0.058878068
58676,58677,0,0,0.06819991
51686,51687,0,0,0.05483286
114600,114601,0,0,0.092710316
102616,102617,0,0,0.05233029
129633,129634,0,0,0.077548794
102980,102981,0,0,0.12065919
45974,45975,0,0,0.055545416
21910,21911,0,0,0.10215569
10035,10036,0,0,0.051200595
21010,21011,0,0,0.09772807
131667,131668,0,0,0.055352736
123166,123167,0,0,0.051873557
144426,144427,0,0,0.06833843
110504,110505,1,0,0.40407258
8858,8859,0,0,0.0543601
42177,42178,0,0,0.12259369
4773,4774,0,0,0.08424873
11165,11166,0,0,0.051798865
118502,118503,0,0,0.17263725
113731,113732,0,0,0.050610036
66446,66447,0,0,0.051832903
53118,53119,0,0,0.049196657
78191,78192,0,0,0.15129496
109322,109323,0,0,0.0962544
39957,39958,0,0,0.078724444
87726,87727,0,0,0.19749165
63200,63201,0,0,0.058600985
27619,27620,0,0,0.057482753
147307,147308,0,0,0.13659574
56520,56521,0,0,0.21333753
55467,55468,0,0,0.14787804
135914,135915,0,0,0.16135381
68778,68779,0,0,0.18842764
106527,106528,0,0,0.05265903
6279,6280,0,0,0.054845884
141548,141549,0,0,0.24567212
111966,111967,0,0,0.06063979
820,821,0,0,0.051403
14506,14507,0,0,0.1196417
104020,104021,1,0,0.10418358
14682,14683,0,0,0.056416214
46827,46828,1,0,0.14069319
8005,8006,0,0,0.06525019
136639,136640,0,0,0.10837713
24673,24674,0,0,0.051983103
69470,69471,0,0,0.08312796
100058,100059,0,0,0.07617868
55548,55549,0,0,0.049209677
81385,81386,0,0,0.049537934
130573,130574,0,0,0.09922164
149330,149331,0,0,0.048880473
16274,16275,0,0,0.085974224
54677,54678,0,0,0.06626343
82483,82484,0,0,0.06007231
92410,92411,0,0,0.07535336
135070,135071,0,0,0.052344393
64470,64471,0,0,0.16529654
77560,77561,0,0,0.18782282
84484,84485,1,0,0.42196754
67274,67275,0,0,0.12742688
146901,146902,0,0,0.4568689
46949,46950,0,0,0.085175164
82395,82396,0,0,0.051588897
132331,132332,0,0,0.41003898
28770,28771,0,0,0.048520036
32652,32653,0,0,0.11953276
89100,89101,0,0,0.06373494
21798,21799,0,0,0.09727661
101574,101575,0,0,0.10618549
31044,31045,0,0,0.0496282
84280,84281,0,0,0.07021858
92435,92436,0,0,0.05040916
106322,106323,0,0,0.10399769
116577,116578,0,0,0.06048732
52887,52888,0,0,0.07166278
22781,22782,0,0,0.068139076
76865,76866,0,0,0.057799004
54030,54031,0,0,0.058093265
123937,123938,0,0,0.05744577
37974,37975,0,0,0.064233415
78046,78047,0,0,0.08997121
138193,138194,0,0,0.05717855
80386,80387,0,0,0.07031918
49430,49431,0,0,0.22037156
111091,111092,0,0,0.05771474
52017,52018,0,0,0.049323
71696,71697,0,0,0.14599985
91945,91946,0,0,0.10675224
50404,50405,1,0,0.49442264
149869,149870,0,0,0.11408098
31201,31202,1,0,0.34994996
55223,55224,0,0,0.07856652
2899,2900,0,0,0.10027932
96658,96659,0,0,0.06870169
102357,102358,0,0,0.09060402
12448,12449,0,0,0.05649071
133771,133772,0,0,0.051930033
76021,76022,0,0,0.06727662
11847,11848,0,0,0.09758301
31726,31727,0,0,0.12024113
1310,1311,0,0,0.1143393
63416,63417,0,0,0.06815872
6753,6754,0,0,0.05596706
74394,74395,0,0,0.26888344
108393,108394,0,0,0.124190934
140538,140539,1,0,0.15109377
126441,126442,0,0,0.056394197
148168,148169,0,0,0.050542936
34744,34745,0,0,0.07418537
122263,122264,0,0,0.05334522
131781,131782,0,0,0.052721117
128162,128163,0,0,0.0811965
52246,52247,0,0,0.0653057
96170,96171,0,0,0.059944265
86083,86084,0,0,0.0938894
31012,31013,0,0,0.19058993
48926,48927,0,0,0.053196132
30497,30498,0,0,0.06696792
43006,43007,0,0,0.0807717
7743,7744,0,0,0.076579526
57445,57446,0,0,0.06430017
123248,123249,0,0,0.04777346
130717,130718,0,0,0.08557069
67612,67613,0,0,0.22295868
126072,126073,0,0,0.085145034
64922,64923,0,0,0.053782523
23071,23072,0,0,0.10944431
67860,67861,1,1,0.53139657
66500,66501,0,0,0.06171668
143917,143918,0,0,0.1293927
144375,144376,0,0,0.05916596
20018,20019,0,0,0.07540712
70649,70650,0,0,0.05291831
65660,65661,0,0,0.057787538
26463,26464,0,0,0.11976507
108646,108647,0,0,0.12252717
69196,69197,0,0,0.060591105
62289,62290,0,0,0.067040555
86229,86230,0,0,0.39162436
36754,36755,0,0,0.14861788
78873,78874,0,0,0.052621104
91060,91061,0,0,0.105382234
149209,149210,0,0,0.05127665
61940,61941,0,0,0.074641295
32312,32313,0,0,0.058896933
67896,67897,0,0,0.15974511
104957,104958,0,0,0.053563695
67783,67784,0,0,0.078208074
42413,42414,0,0,0.055260643
45626,45627,0,0,0.062440317
1990,1991,0,0,0.053932562
58529,58530,1,0,0.29215902
57910,57911,0,0,0.08217085
59223,59224,0,0,0.12788169
113725,113726,1,0,0.051217683
21643,21644,0,0,0.056386113
75236,75237,0,0,0.049006425
68668,68669,0,0,0.075732335
109627,109628,0,0,0.07266025
69682,69683,1,0,0.06905891
30722,30723,0,0,0.07779531
87778,87779,0,0,0.071301386
16459,16460,0,0,0.073176004
98536,98537,0,0,0.085323825
143999,144000,0,0,0.07456064
117508,117509,0,0,0.059541732
31752,31753,0,0,0.14304118
49126,49127,0,0,0.08332821
44428,44429,0,0,0.062371384
19673,19674,0,0,0.09275429
119794,119795,0,0,0.1344042
23233,23234,0,0,0.051936634
132593,132594,0,0,0.1368248
65973,65974,0,0,0.059597783
40817,40818,0,0,0.06384656
85211,85212,0,0,0.04876047
66814,66815,0,0,0.052756615
44966,44967,0,0,0.092581205
50118,50119,1,0,0.08201347
18333,18334,0,0,0.18854246
60722,60723,1,0,0.3657398
144257,144258,0,0,0.13098449
94802,94803,0,0,0.12047897
58797,58798,0,0,0.29474154
78872,78873,0,0,0.06124059
29679,29680,0,0,0.05414077
126128,126129,0,0,0.170357
143309,143310,0,0,0.048731506
54295,54296,0,0,0.06805757
11510,11511,0,0,0.14171836
126958,126959,0,0,0.09472831
120228,120229,0,0,0.05869251
11846,11847,0,0,0.13484834
70333,70334,0,0,0.07573364
102424,102425,0,0,0.16217113
115208,115209,0,0,0.067335986
2333,2334,0,0,0.08644756
112452,112453,0,0,0.086594775
60081,60082,0,0,0.06452972
92793,92794,0,0,0.074970044
88033,88034,0,0,0.06259556
56279,56280,0,0,0.068708785
42434,42435,0,0,0.14834474
54173,54174,0,0,0.063424215
